timestamp,Hanover Park IL TGS - ESN (),Hanover Park IL TGS - Reflector_url  (),Hanover Park IL TGS - Reflector_status (),Hanover Park IL TGS - GPS_gs (meter_per_sec),Hanover Park IL TGS - Location (),Hanover Park IL TGS - Outside_Temp (°F),Hanover Park IL TGS - Conveyor_RPM (),Hanover Park IL TGS - Liq_GPM (gal/min),Hanover Park IL TGS - Pressure (psi),Hanover Park IL TGS - GPS_gs - transformed (meter_per_sec),Hanover Park IL TGS - Liq_GPM - transformed (gal/min)
"2019-02-01T03:36:35.837167Z","","","","","","",12360.0,"","","",""
"2019-02-01T03:36:34.977799Z","","","","","{""alt"":273.271,""lat"":42.00932341,""lng"":-88.13208305}","","","","","",""
"2019-02-01T03:36:34.977704Z","","","",10.341,"","","","","",12.57794,""
"2019-02-01T03:36:31.838106Z","","","","","","","","",1024.0,"",""
"2019-02-01T03:36:30.837117Z","","","","","","",11820.0,"","","",""
"2019-02-01T03:36:28.974772Z","","","","","{""alt"":268.73,""lat"":42.00988063,""lng"":-88.13212508}","","","","","",""
"2019-02-01T03:36:28.974685Z","","","",7.336,"","","","","",9.572940000000001,""
"2019-02-01T03:36:26.837883Z","","","","","","","","",876.0,"",""
"2019-02-01T03:36:25.837074Z","","","","","","",11820.0,"","","",""
"2019-02-01T03:36:24.977685Z","","","","","{""alt"":257.959,""lat"":42.01012887,""lng"":-88.13204461}","","","","","",""
"2019-02-01T03:36:24.977599Z","","","",9.119,"","","","","",11.35594,""
"2019-02-01T03:36:23.837125Z","","","","","","","",2.1e3,"","",2100.0012642225033
"2019-02-01T03:36:21.837911Z","","","","","","","","",950.0,"",""
"2019-02-01T03:36:21.837087Z","","","","","","","",2040.0,"","",2040.001264222503
"2019-02-01T03:36:20.837042Z","","","","","","",11820.0,"","","",""
"2019-02-01T03:36:18.980891Z","","","","","{""alt"":245.577,""lat"":42.01064112,""lng"":-88.13204314}","","","","","",""
"2019-02-01T03:36:18.980808Z","","","",10.088,"","","","","",12.32494,""
"2019-02-01T03:36:16.837909Z","","","","","","","","",1009.0,"",""
"2019-02-01T03:36:16.837084Z","","","","","","","",2.1e3,"","",2100.0012642225033
"2019-02-01T03:36:15.837153Z","","","","","","",11580.0,"","","",""
"2019-02-01T03:36:14.981078Z","","","","","{""alt"":244.582,""lat"":42.01100456,""lng"":-88.13204067}","","","","","",""
"2019-02-01T03:36:14.980993Z","","","",9.853,"","","","","",12.08994,""
"2019-02-01T03:36:11.838011Z","","","","","","","","",919.0,"",""
"2019-02-01T03:36:11.837153Z","","","","","","","",9060.0,"","",9060.001264222503
"2019-02-01T03:36:10.837161Z","","","","","","",1.14e4,"","","",""
"2019-02-01T03:36:08.980185Z","","","","","{""alt"":243.813,""lat"":42.01153011,""lng"":-88.13193351}","","","","","",""
"2019-02-01T03:36:08.980100Z","","","",9.534,"","","","","",11.770940000000001,""
"2019-02-01T03:36:06.838045Z","","","","","","","","",858.0,"",""
"2019-02-01T03:36:06.837263Z","","","","","","","",2040.0,"","",2040.001264222503
"2019-02-01T03:36:05.837273Z","","","","","","",1.14e4,"","","",""
"2019-02-01T03:36:04.985914Z","","","","","{""alt"":243.917,""lat"":42.01186041,""lng"":-88.13182423}","","","","","",""
"2019-02-01T03:36:04.985828Z","","","",8.919,"","","","","",11.155940000000001,""
"2019-02-01T03:36:01.838046Z","","","","","","","","",910.0,"",""
"2019-02-01T03:36:00.837292Z","","","","","","",1.14e4,"","","",""
"2019-02-01T03:35:59.837298Z","","","","","","","",1980.0,"","",1980.001264222503
"2019-02-01T03:35:58.981450Z","","","","","{""alt"":243.089,""lat"":42.01234671,""lng"":-88.13174562}","","","","","",""
"2019-02-01T03:35:58.981363Z","","","",9.437,"","","","","",11.67394,""
"2019-02-01T03:35:56.838215Z","","","","","","","","",950.0,"",""
"2019-02-01T03:35:55.837350Z","","","","","","","",1980.0,"","",1980.001264222503
"2019-02-01T03:35:54.982572Z","","","","","{""alt"":243.427,""lat"":42.01268736,""lng"":-88.13171255}","","","","","",""
"2019-02-01T03:35:54.982489Z","","","",9.464,"","","","","",11.700940000000001,""
"2019-02-01T03:35:54.837378Z","","","","","","",11340.0,"","","",""
"2019-02-01T03:35:51.838272Z","","","","","","","","",817.0,"",""
"2019-02-01T03:35:50.837452Z","","","","","","","",1920.0,"","",1920.001264222503
"2019-02-01T03:35:49.837458Z","","","","","","",10680.0,"","","",""
"2019-02-01T03:35:48.983821Z","","","","","{""alt"":243.934,""lat"":42.01317907,""lng"":-88.13167922}","","","","","",""
"2019-02-01T03:35:48.983733Z","","","",8.388,"","","","","",10.62494,""
"2019-02-01T03:35:46.838276Z","","","","","","","","",802.0,"",""
"2019-02-01T03:35:45.837444Z","","","","","","","",1560.0,"","",1560.001264222503
"2019-02-01T03:35:44.990520Z","","","","","{""alt"":244.698,""lat"":42.01344405,""lng"":-88.13179477}","","","","","",""
"2019-02-01T03:35:44.990433Z","","","",6.602,"","","","","",8.838940000000001,""
"2019-02-01T03:35:44.837482Z","","","","","","",8760.0,"","","",""
"2019-02-01T03:35:41.838404Z","","","","","","","","",914.0,"",""
"2019-02-01T03:35:40.837550Z","","","","","","",8040.0,1380.0,"","",1380.001264222503
"2019-02-01T03:35:39.837566Z","","","","","",19.0,"","","","",""
"2019-02-01T03:35:38.991031Z","","","","","{""alt"":245.684,""lat"":42.01373437,""lng"":-88.13209855}","","","","","",""
"2019-02-01T03:35:38.990948Z","","","",5.08,"","","","","",7.316940000000001,""
"2019-02-01T03:35:36.838341Z","","","","","","","","",1031.0,"",""
"2019-02-01T03:35:35.837546Z","","","","","","",7440.0,"","","",""
"2019-02-01T03:35:34.988455Z","","","","","{""alt"":244.981,""lat"":42.01383786,""lng"":-88.13221779}","","","","","",""
"2019-02-01T03:35:34.988370Z","","","",2.5,"","","","","",4.736940000000001,""
"2019-02-01T03:35:32.837623Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T03:35:31.838475Z","","","","","","","","",1101.0,"",""
"2019-02-01T03:35:30.837617Z","","","","","","",9660.0,1680.0,"","",1680.001264222503
"2019-02-01T03:35:28.985879Z","","","","","{""alt"":244.128,""lat"":42.01409293,""lng"":-88.1324944}","","","","","",""
"2019-02-01T03:35:28.985795Z","","","",8.678,"","","","","",10.914940000000001,""
"2019-02-01T03:35:26.838438Z","","","","","","","","",1008.0,"",""
"2019-02-01T03:35:25.837618Z","","","","","","",10620.0,1.8e3,"","",1800.001264222503
"2019-02-01T03:35:24.986763Z","","","","","{""alt"":242.682,""lat"":42.0143378,""lng"":-88.1327459}","","","","","",""
"2019-02-01T03:35:24.986676Z","","","",8.675,"","","","","",10.911940000000001,""
"2019-02-01T03:35:21.838466Z","","","","","","","","",1066.0,"",""
"2019-02-01T03:35:20.837664Z","","","","","","",9180.0,1680.0,"","",1680.001264222503
"2019-02-01T03:35:18.985902Z","","","","","{""alt"":242.356,""lat"":42.01467972,""lng"":-88.13311241}","","","","","",""
"2019-02-01T03:35:18.985816Z","","","",8.253,"","","","","",10.48994,""
"2019-02-01T03:35:16.838506Z","","","","","","","","",1346.0,"",""
"2019-02-01T03:35:15.837720Z","","","","","","",1.08e4,"","","",""
"2019-02-01T03:35:14.985362Z","","","","","{""alt"":242.306,""lat"":42.01493907,""lng"":-88.1333453}","","","","","",""
"2019-02-01T03:35:14.985281Z","","","",8.638,"","","","","",10.87494,""
"2019-02-01T03:35:14.837733Z","","","","","","","",1860.0,"","",1860.001264222503
"2019-02-01T03:35:11.838558Z","","","","","","","","",1208.0,"",""
"2019-02-01T03:35:10.837734Z","","","","","","",10260.0,"","","",""
"2019-02-01T03:35:08.987215Z","","","","","{""alt"":242.657,""lat"":42.01540322,""lng"":-88.13347484}","","","","","",""
"2019-02-01T03:35:08.987129Z","","","",8.79,"","","","","",11.02694,""
"2019-02-01T03:35:08.837766Z","","","","","","","",1860.0,"","",1860.001264222503
"2019-02-01T03:35:06.838595Z","","","","","","","","",1214.0,"",""
"2019-02-01T03:35:05.837843Z","","","","","","",10680.0,1920.0,"","",1920.001264222503
"2019-02-01T03:35:04.987752Z","","","","","{""alt"":244.7,""lat"":42.01574945,""lng"":-88.13346048}","","","","","",""
"2019-02-01T03:35:04.987623Z","","","",8.789,"","","","","",11.02594,""
"2019-02-01T03:35:01.838633Z","","","","","","","","",1177.0,"",""
"2019-02-01T03:35:00.837856Z","","","","","","",9660.0,1740.0,"","",1740.001264222503
"2019-02-01T03:34:58.987986Z","","","","","{""alt"":247.698,""lat"":42.01618827,""lng"":-88.13321648}","","","","","",""
"2019-02-01T03:34:58.987905Z","","","",8.131,"","","","","",10.36794,""
"2019-02-01T03:34:56.838703Z","","","","","","","","",930.0,"",""
"2019-02-01T03:34:55.837899Z","","","","","","",1.05e4,"","","",""
"2019-02-01T03:34:54.990166Z","","","","","{""alt"":249.325,""lat"":42.016419,""lng"":-88.13293746}","","","","","",""
"2019-02-01T03:34:54.990044Z","","","",8.61,"","","","","",10.84694,""
"2019-02-01T03:34:54.837899Z","","","","","","","",1.8e3,"","",1800.001264222503
"2019-02-01T03:34:51.838700Z","","","","","","","","",1162.0,"",""
"2019-02-01T03:34:50.837983Z","","","","","","",10980.0,1860.0,"","",1860.001264222503
"2019-02-01T03:34:48.986158Z","","","","","{""alt"":247.056,""lat"":42.01671755,""lng"":-88.13248186}","","","","","",""
"2019-02-01T03:34:48.986073Z","","","",7.97,"","","","","",10.20694,""
"2019-02-01T03:34:46.838778Z","","","","","","","","",1162.0,"",""
"2019-02-01T03:34:45.837975Z","","","","","","",10140.0,"","","",""
"2019-02-01T03:34:44.985297Z","","","","","{""alt"":247.739,""lat"":42.01681138,""lng"":-88.13209834}","","","","","",""
"2019-02-01T03:34:44.985215Z","","","",8.598,"","","","","",10.834940000000001,""
"2019-02-01T03:34:43.838042Z","","","","","","","",1.8e3,"","",1800.001264222503
"2019-02-01T03:34:41.838839Z","","","","","","","","",851.0,"",""
"2019-02-01T03:34:40.838061Z","","","","","","",9840.0,1740.0,"","",1740.001264222503
"2019-02-01T03:34:38.987703Z","","","","","{""alt"":244.919,""lat"":42.01682928,""lng"":-88.13150379}","","","","","",""
"2019-02-01T03:34:38.987621Z","","","",7.227,"","","","","",9.463940000000001,""
"2019-02-01T03:34:36.839068Z","","","","","","","","",719.0,"",""
"2019-02-01T03:34:35.838052Z","","","","","","",8460.0,"","","",""
"2019-02-01T03:34:34.990930Z","","","","","{""alt"":244.276,""lat"":42.01686188,""lng"":-88.13117796}","","","","","",""
"2019-02-01T03:34:34.990841Z","","","",6.595,"","","","","",8.83194,""
"2019-02-01T03:34:34.838120Z","","","","","","","",1440.0,"","",1440.001264222503
"2019-02-01T03:34:31.838925Z","","","","","","","","",917.0,"",""
"2019-02-01T03:34:30.838109Z","","","","","","",8520.0,1440.0,"","",1440.001264222503
"2019-02-01T03:34:28.991142Z","","","","","{""alt"":242.548,""lat"":42.01712674,""lng"":-88.13093923}","","","","","",""
"2019-02-01T03:34:28.991057Z","","","",7.193,"","","","","",9.42994,""
"2019-02-01T03:34:26.838938Z","","","","","","","","",1012.0,"",""
"2019-02-01T03:34:25.838143Z","","","","","","",10380.0,1740.0,"","",1740.001264222503
"2019-02-01T03:34:24.991028Z","","","","","{""alt"":242.208,""lat"":42.01741656,""lng"":-88.13092037}","","","","","",""
"2019-02-01T03:34:24.990944Z","","","",8.644,"","","","","",10.88094,""
"2019-02-01T03:34:21.838961Z","","","","","","","","",1051.0,"",""
"2019-02-01T03:34:20.838156Z","","","","","","",10740.0,1860.0,"","",1860.001264222503
"2019-02-01T03:34:18.987272Z","","","","","{""alt"":242.751,""lat"":42.01789626,""lng"":-88.13091445}","","","","","",""
"2019-02-01T03:34:18.987188Z","","","",8.742,"","","","","",10.978940000000001,""
"2019-02-01T03:34:16.841513Z","","","","","","","","",931.0,"",""
"2019-02-01T03:34:15.838185Z","","","","","","",10320.0,1.8e3,"","",1800.001264222503
"2019-02-01T03:34:14.990253Z","","","","","{""alt"":244.333,""lat"":42.01820565,""lng"":-88.13090947}","","","","","",""
"2019-02-01T03:34:14.990171Z","","","",7.744,"","","","","",9.98094,""
"2019-02-01T03:34:11.838986Z","","","","","","","","",1029.0,"",""
"2019-02-01T03:34:10.838177Z","","","","","","",9240.0,1680.0,"","",1680.001264222503
"2019-02-01T03:34:08.989072Z","","","","","{""alt"":246.724,""lat"":42.01850434,""lng"":-88.13081723}","","","","","",""
"2019-02-01T03:34:08.988989Z","","","",3.611,"","","","","",5.84794,""
"2019-02-01T03:34:06.839030Z","","","","","","","","",10.0,"",""
"2019-02-01T03:34:05.984948Z","","","","","{""alt"":245.826,""lat"":42.01852108,""lng"":-88.13073264}","","","","","",""
"2019-02-01T03:34:05.984861Z","","","",0.679,"","","","","",2.91594,""
"2019-02-01T03:34:00.992780Z","","","","","{""alt"":244.733,""lat"":42.01850983,""lng"":-88.13077155}","","","","","",""
"2019-02-01T03:34:00.992697Z","","","",1.908,"","","","","",4.14494,""
"2019-02-01T03:33:57.839241Z","","","","","","","","",2.0,"",""
"2019-02-01T03:33:56.839304Z","","","","","","","","",3.0,"",""
"2019-02-01T03:33:56.838541Z","","","","","",21.0,"","","","",""
"2019-02-01T03:33:55.991448Z","","","","","{""alt"":244.127,""lat"":42.01849718,""lng"":-88.13089362}","","","","","",""
"2019-02-01T03:33:55.991362Z","","","",1.605,"","","","","",3.84194,""
"2019-02-01T03:33:50.989300Z","","","","","{""alt"":245.113,""lat"":42.01846603,""lng"":-88.13084675}","","","","","",""
"2019-02-01T03:33:50.989213Z","","","",2.481,"","","","","",4.7179400000000005,""
"2019-02-01T03:33:50.839369Z","","","","","","","","",2.0,"",""
"2019-02-01T03:33:48.838707Z","","","","","","",0.0,0.0,"","",0.0012642225031605564
"2019-02-01T03:33:46.839578Z","","","","","","","","",169.0,"",""
"2019-02-01T03:33:46.838735Z","","","","","","","",120.0,"","",120.00126422250317
"2019-02-01T03:33:45.989050Z","","","","","{""alt"":243.603,""lat"":42.01833481,""lng"":-88.13080594}","","","","","",""
"2019-02-01T03:33:45.988965Z","","","",2.239,"","","","","",4.47594,""
"2019-02-01T03:33:44.838816Z","","","","","","",7680.0,"","","",""
"2019-02-01T03:33:41.839734Z","","","","","","","","",970.0,"",""
"2019-02-01T03:33:41.838889Z","","","","","","","",1380.0,"","",1380.001264222503
"2019-02-01T03:33:40.988884Z","","","","","{""alt"":243.502,""lat"":42.01817736,""lng"":-88.13082623}","","","","","",""
"2019-02-01T03:33:40.988799Z","","","",6.71,"","","","","",8.94694,""
"2019-02-01T03:33:39.838879Z","","","","","","",9540.0,"","","",""
"2019-02-01T03:33:36.839949Z","","","","","","","","",1052.0,"",""
"2019-02-01T03:33:36.839122Z","","","","","","","",1920.0,"","",1920.001264222503
"2019-02-01T03:33:35.988864Z","","","","","{""alt"":243.17,""lat"":42.01780901,""lng"":-88.13083124}","","","","","",""
"2019-02-01T03:33:35.988780Z","","","",9.09,"","","","","",11.32694,""
"2019-02-01T03:33:34.838985Z","","","","","","",1.14e4,"","","",""
"2019-02-01T03:33:30.989803Z","","","","","{""alt"":241.713,""lat"":42.01739586,""lng"":-88.13083881}","","","","","",""
"2019-02-01T03:33:30.989719Z","","","",8.695,"","","","","",10.93194,""
"2019-02-01T03:33:30.839948Z","","","","","","","","",1186.0,"",""
"2019-02-01T03:33:30.839106Z","","","","","","","",1.8e3,"","",1800.001264222503
"2019-02-01T03:33:28.839125Z","","","","","","",9720.0,"","","",""
"2019-02-01T03:33:25.989996Z","","","","","{""alt"":241.754,""lat"":42.01703769,""lng"":-88.1308585}","","","","","",""
"2019-02-01T03:33:25.989911Z","","","",6.827,"","","","","",9.06394,""
"2019-02-01T03:33:25.839979Z","","","","","","","","",1264.0,"",""
"2019-02-01T03:33:25.839161Z","","","","","","","",1380.0,"","",1380.001264222503
"2019-02-01T03:33:23.839185Z","","","","","","",7380.0,"","","",""
"2019-02-01T03:33:20.991641Z","","","","","{""alt"":245.308,""lat"":42.01679559,""lng"":-88.13106243}","","","","","",""
"2019-02-01T03:33:20.991556Z","","","",5.575,"","","","","",7.81194,""
"2019-02-01T03:33:20.840088Z","","","","","","","","",1184.0,"",""
"2019-02-01T03:33:18.839285Z","","","","","","",7.5e3,"","","",""
"2019-02-01T03:33:16.839319Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T03:33:15.991898Z","","","","","{""alt"":244.96,""lat"":42.01671007,""lng"":-88.13139689}","","","","","",""
"2019-02-01T03:33:15.991814Z","","","",6.44,"","","","","",8.67694,""
"2019-02-01T03:33:15.840155Z","","","","","","","","",986.0,"",""
"2019-02-01T03:33:13.839364Z","","","","","","",8880.0,1560.0,"","",1560.001264222503
"2019-02-01T03:33:10.992227Z","","","","","{""alt"":242.174,""lat"":42.01670359,""lng"":-88.13184041}","","","","","",""
"2019-02-01T03:33:10.992141Z","","","",8.087,"","","","","",10.32394,""
"2019-02-01T03:33:10.840301Z","","","","","","","","",914.0,"",""
"2019-02-01T03:33:08.839481Z","","","","","","",10260.0,"","","",""
"2019-02-01T03:33:07.839484Z","","","","","","","",1.8e3,"","",1800.001264222503
"2019-02-01T03:33:05.992957Z","","","","","{""alt"":239.293,""lat"":42.01665607,""lng"":-88.13234333}","","","","","",""
"2019-02-01T03:33:05.992870Z","","","",8.186,"","","","","",10.42294,""
"2019-02-01T03:33:05.840346Z","","","","","","","","",898.0,"",""
"2019-02-01T03:33:03.839574Z","","","","","","",10320.0,1.8e3,"","",1800.001264222503
"2019-02-01T03:33:00.987756Z","","","","","{""alt"":240.907,""lat"":42.01644425,""lng"":-88.13273278}","","","","","",""
"2019-02-01T03:33:00.987672Z","","","",7.876,"","","","","",10.11294,""
"2019-02-01T03:33:00.839700Z","","","","","",23.0,"","","","",""
"2019-02-01T03:32:59.840564Z","","","","","","","","",2.0,"",""
"2019-02-01T03:32:58.839736Z","","","","","","",0.0,"","","",""
"2019-02-01T03:32:57.839775Z","","","","","","","",0.0,"","",0.0012642225031605564
"2019-02-01T03:32:55.992490Z","","","","","{""alt"":241.013,""lat"":42.01621728,""lng"":-88.13301631}","","","","","",""
"2019-02-01T03:32:55.992404Z","","","",6.584,"","","","","",8.82094,""
"2019-02-01T03:32:55.840645Z","","","","","","","","",126.0,"",""
"2019-02-01T03:32:53.839977Z","","","","","","",9060.0,1560.0,"","",1560.001264222503
"2019-02-01T03:32:50.999613Z","","","","","{""alt"":241.652,""lat"":42.01595848,""lng"":-88.1332956}","","","","","",""
"2019-02-01T03:32:50.999526Z","","","",8.246,"","","","","",10.482940000000001,""
"2019-02-01T03:32:50.840810Z","","","","","","","","",761.0,"",""
"2019-02-01T03:32:48.840016Z","","","","","","",9780.0,"","","",""
"2019-02-01T03:32:47.840071Z","","","","","","","",1740.0,"","",1740.001264222503
"2019-02-01T03:32:45.993546Z","","","","","{""alt"":242.181,""lat"":42.01560981,""lng"":-88.13341007}","","","","","",""
"2019-02-01T03:32:45.993446Z","","","",8.644,"","","","","",10.88094,""
"2019-02-01T03:32:45.840980Z","","","","","","","","",972.0,"",""
"2019-02-01T03:32:43.840133Z","","","","","","",10740.0,"","","",""
"2019-02-01T03:32:42.840168Z","","","","","","","",1.8e3,"","",1800.001264222503
"2019-02-01T03:32:40.991081Z","","","","","{""alt"":243.789,""lat"":42.0152284,""lng"":-88.13339307}","","","","","",""
"2019-02-01T03:32:40.990995Z","","","",8.18,"","","","","",10.41694,""
"2019-02-01T03:32:40.841100Z","","","","","","","","",888.0,"",""
"2019-02-01T03:32:38.840316Z","","","","","","",9840.0,1680.0,"","",1680.001264222503
"2019-02-01T03:32:35.992590Z","","","","","{""alt"":244.716,""lat"":42.01489832,""lng"":-88.13323873}","","","","","",""
"2019-02-01T03:32:35.992509Z","","","",7.817,"","","","","",10.05394,""
"2019-02-01T03:32:35.841299Z","","","","","","","","",817.0,"",""
"2019-02-01T03:32:33.840388Z","","","","","","",9120.0,1980.0,"","",1980.001264222503
"2019-02-01T03:32:30.995239Z","","","","","{""alt"":244.171,""lat"":42.0146358,""lng"":-88.13298221}","","","","","",""
"2019-02-01T03:32:30.995154Z","","","",6.295,"","","","","",8.53194,""
"2019-02-01T03:32:30.841255Z","","","","","","","","",884.0,"",""
"2019-02-01T03:32:28.840568Z","","","","","","",7.5e3,1260.0,"","",1260.001264222503
"2019-02-01T03:32:25.992431Z","","","","","{""alt"":244.217,""lat"":42.014463,""lng"":-88.13279547}","","","","","",""
"2019-02-01T03:32:25.992350Z","","","",2.88,"","","","","",5.11694,""
"2019-02-01T03:32:25.841383Z","","","","","","","","",814.0,"",""
"2019-02-01T03:32:23.840674Z","","","","","",25.0,1020.0,300.0,"","",300.00126422250315
"2019-02-01T03:32:20.995426Z","","","","","{""alt"":243.468,""lat"":42.01443079,""lng"":-88.13276298}","","","","","",""
"2019-02-01T03:32:20.995343Z","","","",0.023,"","","","","",2.2599400000000003,""
